reserve_visit_date,store_id,sum_reserve_visitors,air_store_id,visit_date,visitors
2017-02-02,air_375a5241615b5e22,5,air_375a5241615b5e22,2017-02-02,8
2017-04-08,air_375a5241615b5e22,5,air_375a5241615b5e22,2017-04-08,12
2017-04-19,air_375a5241615b5e22,5,air_375a5241615b5e22,2017-04-19,11
2016-02-07,air_03963426c9312048,5,air_03963426c9312048,2016-02-07,17
2016-11-14,air_03963426c9312048,5,air_03963426c9312048,2016-11-14,7
2016-11-16,air_03963426c9312048,5,air_03963426c9312048,2016-11-16,7
2016-11-21,air_03963426c9312048,5,air_03963426c9312048,2016-11-21,26
2017-01-04,air_03963426c9312048,5,air_03963426c9312048,2017-01-04,9
2017-01-09,air_03963426c9312048,5,air_03963426c9312048,2017-01-09,7
2016-11-30,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2016-11-30,10
2016-12-27,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2016-12-27,35
2017-01-02,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2017-01-02,36
2017-01-03,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2017-01-03,12
2017-01-31,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2017-01-31,24
2017-02-11,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2017-02-11,41
2017-03-07,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2017-03-07,10
2017-03-16,air_ca6ae8d49a2f1eaf,5,air_ca6ae8d49a2f1eaf,2017-03-16,39
2016-11-18,air_de88770300008624,5,air_de88770300008624,2016-11-18,18
2016-12-02,air_de88770300008624,5,air_de88770300008624,2016-12-02,17
2016-12-19,air_de88770300008624,5,air_de88770300008624,2016-12-19,9
2017-01-22,air_de88770300008624,5,air_de88770300008624,2017-01-22,4
2017-02-14,air_de88770300008624,5,air_de88770300008624,2017-02-14,9
2017-03-09,air_de88770300008624,5,air_de88770300008624,2017-03-09,9
2017-04-02,air_de88770300008624,5,air_de88770300008624,2017-04-02,8
2017-04-15,air_de88770300008624,5,air_de88770300008624,2017-04-15,21
2017-04-18,air_de88770300008624,5,air_de88770300008624,2017-04-18,15
2016-11-04,air_399904bdb7685ca0,5,air_399904bdb7685ca0,2016-11-04,52
2016-12-20,air_399904bdb7685ca0,5,air_399904bdb7685ca0,2016-12-20,38
2017-01-23,air_399904bdb7685ca0,5,air_399904bdb7685ca0,2017-01-23,31
2017-01-24,air_399904bdb7685ca0,5,air_399904bdb7685ca0,2017-01-24,15
2017-02-15,air_399904bdb7685ca0,5,air_399904bdb7685ca0,2017-02-15,18
2017-02-19,air_399904bdb7685ca0,5,air_399904bdb7685ca0,2017-02-19,46
2017-01-09,air_fee8dcf4d619598e,5,air_fee8dcf4d619598e,2017-01-09,17
2016-10-28,air_bedd35489e666605,5,air_bedd35489e666605,2016-10-28,54
2016-11-04,air_bedd35489e666605,5,air_bedd35489e666605,2016-11-04,54
2016-12-01,air_bedd35489e666605,5,air_bedd35489e666605,2016-12-01,55
2016-12-24,air_bedd35489e666605,5,air_bedd35489e666605,2016-12-24,17
2017-02-06,air_bedd35489e666605,5,air_bedd35489e666605,2017-02-06,35
2017-02-13,air_bedd35489e666605,5,air_bedd35489e666605,2017-02-13,27
2017-02-17,air_bedd35489e666605,5,air_bedd35489e666605,2017-02-17,60
2017-02-22,air_bedd35489e666605,5,air_bedd35489e666605,2017-02-22,35
2017-03-01,air_bedd35489e666605,5,air_bedd35489e666605,2017-03-01,24
2017-04-10,air_bedd35489e666605,5,air_bedd35489e666605,2017-04-10,43
2016-10-06,air_a546cbf478a8b6e4,5,air_a546cbf478a8b6e4,2016-10-06,9
2016-07-13,air_0f0cdeee6c9bf3d7,5,air_0f0cdeee6c9bf3d7,2016-07-13,9
2017-01-04,air_0f0cdeee6c9bf3d7,5,air_0f0cdeee6c9bf3d7,2017-01-04,31
2017-01-25,air_0f0cdeee6c9bf3d7,5,air_0f0cdeee6c9bf3d7,2017-01-25,11
2017-01-30,air_0f0cdeee6c9bf3d7,5,air_0f0cdeee6c9bf3d7,2017-01-30,11
2017-02-16,air_0f0cdeee6c9bf3d7,5,air_0f0cdeee6c9bf3d7,2017-02-16,34
2017-04-09,air_0f0cdeee6c9bf3d7,5,air_0f0cdeee6c9bf3d7,2017-04-09,17
2017-02-03,air_2a485b92210c98b5,5,air_2a485b92210c98b5,2017-02-03,18
2017-02-17,air_2a485b92210c98b5,5,air_2a485b92210c98b5,2017-02-17,17
2017-04-12,air_2a485b92210c98b5,5,air_2a485b92210c98b5,2017-04-12,11
2017-01-22,air_af63df35857b16e6,5,air_af63df35857b16e6,2017-01-22,22
2017-02-06,air_af63df35857b16e6,5,air_af63df35857b16e6,2017-02-06,20
2016-11-15,air_396166d47733d5c9,5,air_396166d47733d5c9,2016-11-15,13
2016-12-11,air_396166d47733d5c9,5,air_396166d47733d5c9,2016-12-11,9
2017-01-26,air_722297e7f26db91d,5,air_722297e7f26db91d,2017-01-26,7
2017-03-22,air_722297e7f26db91d,5,air_722297e7f26db91d,2017-03-22,16
2017-04-04,air_722297e7f26db91d,5,air_722297e7f26db91d,2017-04-04,5
2017-04-10,air_722297e7f26db91d,5,air_722297e7f26db91d,2017-04-10,5
2016-12-22,air_1dd8f6f47480d1a2,5,air_1dd8f6f47480d1a2,2016-12-22,46
2017-01-11,air_1dd8f6f47480d1a2,5,air_1dd8f6f47480d1a2,2017-01-11,43
2016-12-28,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2016-12-28,55
2017-02-05,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-02-05,53
2017-03-04,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-03-04,78
2017-03-08,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-03-08,18
2017-03-11,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-03-11,52
2017-03-16,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-03-16,34
2017-03-24,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-03-24,71
2017-04-02,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-04-02,65
2017-04-08,air_b8a5ee69e5fdcc5b,5,air_b8a5ee69e5fdcc5b,2017-04-08,76
2016-01-01,air_db80363d35f10926,5,air_db80363d35f10926,2016-01-01,8
2016-01-06,air_db80363d35f10926,5,air_db80363d35f10926,2016-01-06,4
2016-10-30,air_db80363d35f10926,5,air_db80363d35f10926,2016-10-30,34
2016-11-04,air_db80363d35f10926,5,air_db80363d35f10926,2016-11-04,50
2017-01-06,air_db80363d35f10926,5,air_db80363d35f10926,2017-01-06,13
2017-02-13,air_db80363d35f10926,5,air_db80363d35f10926,2017-02-13,18
2017-04-03,air_db80363d35f10926,5,air_db80363d35f10926,2017-04-03,12
2016-11-01,air_1eeff462acb24fb7,5,air_1eeff462acb24fb7,2016-11-01,17
2016-11-08,air_1eeff462acb24fb7,5,air_1eeff462acb24fb7,2016-11-08,3
2017-02-08,air_1eeff462acb24fb7,5,air_1eeff462acb24fb7,2017-02-08,6
2016-12-13,air_33b01025210d6007,5,air_33b01025210d6007,2016-12-13,20
2017-01-13,air_33b01025210d6007,5,air_33b01025210d6007,2017-01-13,29
2017-01-23,air_33b01025210d6007,5,air_33b01025210d6007,2017-01-23,5
2017-03-10,air_33b01025210d6007,5,air_33b01025210d6007,2017-03-10,7
2017-01-16,air_397d3f32a7196aa2,5,air_397d3f32a7196aa2,2017-01-16,15
2017-02-06,air_397d3f32a7196aa2,5,air_397d3f32a7196aa2,2017-02-06,12
2017-02-15,air_397d3f32a7196aa2,5,air_397d3f32a7196aa2,2017-02-15,23
2017-04-08,air_397d3f32a7196aa2,5,air_397d3f32a7196aa2,2017-04-08,26
2017-04-15,air_397d3f32a7196aa2,5,air_397d3f32a7196aa2,2017-04-15,39
2017-02-20,air_1707a3f18bb0da07,5,air_1707a3f18bb0da07,2017-02-20,7
2017-04-04,air_1707a3f18bb0da07,5,air_1707a3f18bb0da07,2017-04-04,5
2016-11-03,air_c0385db498b391e5,5,air_c0385db498b391e5,2016-11-03,18
2016-12-08,air_c0385db498b391e5,5,air_c0385db498b391e5,2016-12-08,17
2016-12-26,air_c0385db498b391e5,5,air_c0385db498b391e5,2016-12-26,18
2017-02-02,air_c0385db498b391e5,5,air_c0385db498b391e5,2017-02-02,11
2017-04-22,air_c0385db498b391e5,5,air_c0385db498b391e5,2017-04-22,28
2017-01-25,air_67f87c159d9e2ee2,5,air_67f87c159d9e2ee2,2017-01-25,15
2016-11-08,air_43b65e4b05bff2d3,5,air_43b65e4b05bff2d3,2016-11-08,18
2016-11-16,air_43b65e4b05bff2d3,5,air_43b65e4b05bff2d3,2016-11-16,18
2016-12-19,air_43b65e4b05bff2d3,5,air_43b65e4b05bff2d3,2016-12-19,17
2017-03-14,air_43b65e4b05bff2d3,5,air_43b65e4b05bff2d3,2017-03-14,18
2017-03-31,air_43b65e4b05bff2d3,5,air_43b65e4b05bff2d3,2017-03-31,37
2017-04-19,air_43b65e4b05bff2d3,5,air_43b65e4b05bff2d3,2017-04-19,21
2017-02-23,air_a9178f19da58fe99,5,air_a9178f19da58fe99,2017-02-23,6
2017-03-04,air_a9178f19da58fe99,5,air_a9178f19da58fe99,2017-03-04,6
2017-03-15,air_a9178f19da58fe99,5,air_a9178f19da58fe99,2017-03-15,9
2017-04-16,air_a9178f19da58fe99,5,air_a9178f19da58fe99,2017-04-16,5
2016-12-15,air_bb09595bab7d5cfb,5,air_bb09595bab7d5cfb,2016-12-15,8
2016-12-29,air_bb09595bab7d5cfb,5,air_bb09595bab7d5cfb,2016-12-29,26
2017-04-16,air_bb09595bab7d5cfb,5,air_bb09595bab7d5cfb,2017-04-16,27
2016-11-17,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2016-11-17,35
2016-11-20,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2016-11-20,38
2016-11-25,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2016-11-25,18
2016-11-26,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2016-11-26,28
2016-12-12,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2016-12-12,17
2016-12-17,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2016-12-17,45
2017-04-13,air_df9355c47c5df9d3,5,air_df9355c47c5df9d3,2017-04-13,25
2016-12-01,air_3c938075889fc059,5,air_3c938075889fc059,2016-12-01,13
2016-12-02,air_3c938075889fc059,5,air_3c938075889fc059,2016-12-02,41
2016-12-23,air_3c938075889fc059,5,air_3c938075889fc059,2016-12-23,7
2017-01-25,air_3c938075889fc059,5,air_3c938075889fc059,2017-01-25,16
2017-03-06,air_3c938075889fc059,5,air_3c938075889fc059,2017-03-06,9
2017-04-13,air_3c938075889fc059,5,air_3c938075889fc059,2017-04-13,23
2017-04-22,air_3c938075889fc059,5,air_3c938075889fc059,2017-04-22,17
2016-12-05,air_7c7774c66fb237f7,5,air_7c7774c66fb237f7,2016-12-05,14
2017-02-22,air_7c7774c66fb237f7,5,air_7c7774c66fb237f7,2017-02-22,14
2016-11-15,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2016-11-15,14
2016-11-21,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2016-11-21,28
2016-12-04,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2016-12-04,5
2017-01-05,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2017-01-05,15
2017-02-05,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2017-02-05,12
2017-02-13,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2017-02-13,6
2017-04-01,air_a38f25e3399d1b25,5,air_a38f25e3399d1b25,2017-04-01,13
2016-11-10,air_48f4da6223571da4,5,air_48f4da6223571da4,2016-11-10,18
2016-11-30,air_48f4da6223571da4,5,air_48f4da6223571da4,2016-11-30,19
2016-12-12,air_48f4da6223571da4,5,air_48f4da6223571da4,2016-12-12,20
2016-12-29,air_48f4da6223571da4,5,air_48f4da6223571da4,2016-12-29,31
2017-01-05,air_48f4da6223571da4,5,air_48f4da6223571da4,2017-01-05,14
2017-01-31,air_48f4da6223571da4,5,air_48f4da6223571da4,2017-01-31,25
2017-03-02,air_48f4da6223571da4,5,air_48f4da6223571da4,2017-03-02,15
2017-03-18,air_48f4da6223571da4,5,air_48f4da6223571da4,2017-03-18,38
2017-04-03,air_48f4da6223571da4,5,air_48f4da6223571da4,2017-04-03,11
2017-04-06,air_48f4da6223571da4,5,air_48f4da6223571da4,2017-04-06,15
2016-10-31,air_c3585b0fba3998d0,5,air_c3585b0fba3998d0,2016-10-31,7
2016-12-02,air_c3585b0fba3998d0,5,air_c3585b0fba3998d0,2016-12-02,20
2016-12-29,air_c3585b0fba3998d0,5,air_c3585b0fba3998d0,2016-12-29,20
2017-01-16,air_c3585b0fba3998d0,5,air_c3585b0fba3998d0,2017-01-16,5
2016-12-27,air_f2c5a1f24279c531,5,air_f2c5a1f24279c531,2016-12-27,27
2017-01-09,air_f2c5a1f24279c531,5,air_f2c5a1f24279c531,2017-01-09,18
2016-12-24,air_fc477473134e9ae5,5,air_fc477473134e9ae5,2016-12-24,28
2017-02-06,air_fc477473134e9ae5,5,air_fc477473134e9ae5,2017-02-06,5
2017-02-14,air_fc477473134e9ae5,5,air_fc477473134e9ae5,2017-02-14,42
2017-02-20,air_fc477473134e9ae5,5,air_fc477473134e9ae5,2017-02-20,11
2017-03-10,air_fc477473134e9ae5,5,air_fc477473134e9ae5,2017-03-10,17
2016-01-15,air_81c5dff692063446,5,air_81c5dff692063446,2016-01-15,19
2016-04-29,air_81c5dff692063446,5,air_81c5dff692063446,2016-04-29,22
2016-05-04,air_81c5dff692063446,5,air_81c5dff692063446,2016-05-04,17
2016-12-09,air_81c5dff692063446,5,air_81c5dff692063446,2016-12-09,30
2016-03-09,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-03-09,30
2016-03-13,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-03-13,21
2016-04-05,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-04-05,73
2016-05-25,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-05-25,12
2016-07-02,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-07-02,33
2016-12-02,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-12-02,25
2016-12-16,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2016-12-16,35
2017-03-18,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2017-03-18,44
2017-03-20,air_fe22ef5a9cbef123,5,air_fe22ef5a9cbef123,2017-03-20,109
2016-12-08,air_0867f7bebad6a649,5,air_0867f7bebad6a649,2016-12-08,14
2017-01-02,air_0867f7bebad6a649,5,air_0867f7bebad6a649,2017-01-02,62
2017-01-09,air_0867f7bebad6a649,5,air_0867f7bebad6a649,2017-01-09,25
2017-01-23,air_0867f7bebad6a649,5,air_0867f7bebad6a649,2017-01-23,13
2017-02-19,air_0867f7bebad6a649,5,air_0867f7bebad6a649,2017-02-19,52
2017-02-24,air_0867f7bebad6a649,5,air_0867f7bebad6a649,2017-02-24,21
2016-02-09,air_f911308e19d64236,5,air_f911308e19d64236,2016-02-09,18
2016-02-10,air_f911308e19d64236,5,air_f911308e19d64236,2016-02-10,13
2016-04-16,air_f911308e19d64236,5,air_f911308e19d64236,2016-04-16,51
2016-04-22,air_f911308e19d64236,5,air_f911308e19d64236,2016-04-22,26
2016-10-31,air_dea0655f96947922,5,air_dea0655f96947922,2016-10-31,22
2016-11-02,air_dea0655f96947922,5,air_dea0655f96947922,2016-11-02,31
2016-12-02,air_dea0655f96947922,5,air_dea0655f96947922,2016-12-02,41
2017-02-12,air_dea0655f96947922,5,air_dea0655f96947922,2017-02-12,49
2017-02-16,air_dea0655f96947922,5,air_dea0655f96947922,2017-02-16,29
2016-05-01,air_483eba479dc9910d,5,air_483eba479dc9910d,2016-05-01,12
2016-05-11,air_483eba479dc9910d,5,air_483eba479dc9910d,2016-05-11,10
2016-11-24,air_483eba479dc9910d,5,air_483eba479dc9910d,2016-11-24,11
2017-01-12,air_483eba479dc9910d,5,air_483eba479dc9910d,2017-01-12,7
2017-02-16,air_483eba479dc9910d,5,air_483eba479dc9910d,2017-02-16,5
2017-01-10,air_edd5e3d696a5811b,5,air_edd5e3d696a5811b,2017-01-10,39
2017-01-19,air_edd5e3d696a5811b,5,air_edd5e3d696a5811b,2017-01-19,43
2017-01-31,air_edd5e3d696a5811b,5,air_edd5e3d696a5811b,2017-01-31,55
2017-02-17,air_edd5e3d696a5811b,5,air_edd5e3d696a5811b,2017-02-17,51
2017-04-13,air_edd5e3d696a5811b,5,air_edd5e3d696a5811b,2017-04-13,57
2016-01-10,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-01-10,31
2016-01-21,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-01-21,25
2016-02-17,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-02-17,27
2016-03-21,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-03-21,13
2016-04-13,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-04-13,19
2016-05-03,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-05-03,13
2016-11-02,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-11-02,19
2016-11-05,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-11-05,29
2016-11-09,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-11-09,23
2016-11-16,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-11-16,37
2016-12-07,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2016-12-07,24
2017-03-07,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2017-03-07,21
2017-03-23,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2017-03-23,13
2017-04-14,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2017-04-14,21
2017-04-17,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2017-04-17,22
2017-04-19,air_670a0c1c4108bcea,5,air_670a0c1c4108bcea,2017-04-19,28
2017-01-06,air_7dacea2f22afccfb,5,air_7dacea2f22afccfb,2017-01-06,36
2017-01-19,air_7dacea2f22afccfb,5,air_7dacea2f22afccfb,2017-01-19,42
2017-02-03,air_7dacea2f22afccfb,5,air_7dacea2f22afccfb,2017-02-03,45
2017-02-28,air_7dacea2f22afccfb,5,air_7dacea2f22afccfb,2017-02-28,31
2017-04-20,air_7dacea2f22afccfb,5,air_7dacea2f22afccfb,2017-04-20,33
2017-04-21,air_7dacea2f22afccfb,5,air_7dacea2f22afccfb,2017-04-21,40
2016-11-28,air_b439391e72899756,5,air_b439391e72899756,2016-11-28,17
2017-01-24,air_b439391e72899756,5,air_b439391e72899756,2017-01-24,8
2017-02-03,air_b439391e72899756,5,air_b439391e72899756,2017-02-03,25
2017-02-04,air_b439391e72899756,5,air_b439391e72899756,2017-02-04,16
2017-02-15,air_b439391e72899756,5,air_b439391e72899756,2017-02-15,33
2017-03-15,air_b439391e72899756,5,air_b439391e72899756,2017-03-15,15
2017-03-23,air_b439391e72899756,5,air_b439391e72899756,2017-03-23,27
2016-11-19,air_9aa32b3db0fab3a5,5,air_9aa32b3db0fab3a5,2016-11-19,18
2016-03-29,air_877f79706adbfb06,5,air_877f79706adbfb06,2016-03-29,5
2016-03-30,air_877f79706adbfb06,5,air_877f79706adbfb06,2016-03-30,11
2016-04-02,air_877f79706adbfb06,5,air_877f79706adbfb06,2016-04-02,9
2016-11-07,air_877f79706adbfb06,5,air_877f79706adbfb06,2016-11-07,4
2016-12-26,air_877f79706adbfb06,5,air_877f79706adbfb06,2016-12-26,5
2017-01-28,air_877f79706adbfb06,5,air_877f79706adbfb06,2017-01-28,5
2017-04-22,air_877f79706adbfb06,5,air_877f79706adbfb06,2017-04-22,5
2017-04-04,air_97e0f2feec4d577a,5,air_97e0f2feec4d577a,2017-04-04,13
2017-01-11,air_8cc350fd70ee0757,5,air_8cc350fd70ee0757,2017-01-11,29
2017-04-07,air_99b01136f451fc0e,5,air_99b01136f451fc0e,2017-04-07,39
2016-01-14,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2016-01-14,6
2016-02-04,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2016-02-04,6
2016-03-09,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2016-03-09,9
2016-04-20,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2016-04-20,5
2016-04-26,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2016-04-26,9
2016-11-15,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2016-11-15,5
2017-02-14,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2017-02-14,7
2017-02-20,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2017-02-20,5
2017-03-15,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2017-03-15,11
2017-04-01,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2017-04-01,9
2017-04-22,air_6b9fa44a9cf504a1,5,air_6b9fa44a9cf504a1,2017-04-22,9
2017-01-24,air_0164b9927d20bcc3,5,air_0164b9927d20bcc3,2017-01-24,6
2017-02-08,air_0164b9927d20bcc3,5,air_0164b9927d20bcc3,2017-02-08,8
2017-02-10,air_0164b9927d20bcc3,5,air_0164b9927d20bcc3,2017-02-10,14
2017-04-17,air_97958e7fce98b6a3,5,air_97958e7fce98b6a3,2017-04-17,20
2016-01-21,air_32460819c7600037,5,air_32460819c7600037,2016-01-21,30
2016-01-22,air_32460819c7600037,5,air_32460819c7600037,2016-01-22,30
2016-03-08,air_32460819c7600037,5,air_32460819c7600037,2016-03-08,42
2016-04-28,air_32460819c7600037,5,air_32460819c7600037,2016-04-28,44
2016-11-02,air_32460819c7600037,5,air_32460819c7600037,2016-11-02,58
2017-01-11,air_32460819c7600037,5,air_32460819c7600037,2017-01-11,45
2017-02-15,air_32460819c7600037,5,air_32460819c7600037,2017-02-15,31
2017-03-08,air_32460819c7600037,5,air_32460819c7600037,2017-03-08,44
2017-03-09,air_32460819c7600037,5,air_32460819c7600037,2017-03-09,53
2017-03-30,air_32460819c7600037,5,air_32460819c7600037,2017-03-30,53
2017-04-13,air_32460819c7600037,5,air_32460819c7600037,2017-04-13,51
2016-01-06,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-01-06,5
2016-01-27,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-01-27,14
2016-02-01,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-02-01,11
2016-02-16,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-02-16,5
2016-02-18,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-02-18,7
2016-02-23,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-02-23,7
2016-03-14,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-03-14,5
2016-12-08,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-12-08,5
2016-12-27,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-12-27,3
2016-12-29,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2016-12-29,13
2017-01-11,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2017-01-11,9
2017-01-16,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2017-01-16,7
2017-01-20,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2017-01-20,7
2017-02-16,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2017-02-16,15
2017-02-22,air_290e7a57b390f78e,5,air_290e7a57b390f78e,2017-02-22,6
2016-01-04,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-01-04,17
2016-03-01,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-03-01,11
2016-03-24,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-03-24,1
2016-05-27,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-05-27,14
2016-05-28,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-05-28,17
2016-10-28,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-10-28,4
2016-12-27,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2016-12-27,9
2017-01-21,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-01-21,17
2017-01-30,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-01-30,23
2017-02-18,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-02-18,23
2017-03-18,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-03-18,43
2017-04-04,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-04-04,10
2017-04-08,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-04-08,23
2017-04-14,air_2b8b29ddfd35018e,5,air_2b8b29ddfd35018e,2017-04-14,22
2017-01-18,air_fdc02ec4a3d21ea4,5,air_fdc02ec4a3d21ea4,2017-01-18,24
2017-01-28,air_629d9935273c82ae,5,air_629d9935273c82ae,2017-01-28,40
2016-12-03,air_48ffd31594bc3263,5,air_48ffd31594bc3263,2016-12-03,8
2017-04-21,air_48ffd31594bc3263,5,air_48ffd31594bc3263,2017-04-21,8
2016-11-12,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2016-11-12,36
2016-12-17,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2016-12-17,40
2017-02-27,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2017-02-27,17
2017-03-03,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2017-03-03,30
2017-03-14,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2017-03-14,20
2017-03-18,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2017-03-18,21
2017-03-25,air_ab3ae0e410b20069,5,air_ab3ae0e410b20069,2017-03-25,24
2016-01-08,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-01-08,10
2016-01-25,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-01-25,5
2016-02-10,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-02-10,7
2016-04-13,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-04-13,7
2016-04-14,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-04-14,5
2016-04-21,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-04-21,5
2016-05-09,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-05-09,5
2016-11-07,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-11-07,5
2016-11-09,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-11-09,5
2016-11-29,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-11-29,5
2016-12-13,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-12-13,5
2016-12-14,air_c8a657c8c5c93d69,5,air_c8a657c8c5c93d69,2016-12-14,5
